"","source","date","year","temperature","DO","salinity","potential_density","pres","cond","sampleID"
"31929","Mooring",2022-09-01 22:20:26,"2022",7.7956,2.07177,33.4445,26.0826,43.967,3.459767,NA
"31930","Mooring",2022-09-01 22:30:27,"2022",7.795,2.06287,33.4451,26.0832,43.948,3.459773,NA
"31931","Mooring",2022-09-01 22:40:27,"2022",7.7949,2.06149,33.445,26.0832,43.988,3.459749,NA
"31932","Mooring",2022-09-01 22:50:26,"2022",7.7971,2.07409,33.4439,26.082,44.049,3.459856,NA
"31933","Mooring",2022-09-01 23:00:27,"2022",7.7985,2.06849,33.4434,26.0814,43.981,3.459922,NA
"31934","Mooring",2022-09-01 23:10:26,"2022",7.8009,2.07449,33.4425,26.0804,44.069,3.46006,NA
"31935","Mooring",2022-09-01 23:20:27,"2022",7.8024,2.07699,33.4419,26.0797,44.06,3.460143,NA
"31936","Mooring",2022-09-01 23:30:26,"2022",7.8048,2.08349,33.4406,26.0783,44.02,3.460233,NA
"31937","Mooring",2022-09-01 23:40:27,"2022",7.8064,2.08888,33.4398,26.0774,44.049,3.460305,NA
"31938","Mooring",2022-09-01 23:50:26,"2022",7.809,2.09506,33.4387,26.0762,43.952,3.460424,NA
"31939","Mooring",2022-09-02 00:00:27,"2022",7.8102,2.09385,33.4381,26.0755,44.015,3.460478,NA
"31940","Mooring",2022-09-02 00:10:27,"2022",7.8116,2.0998,33.4375,26.0749,43.859,3.460537,NA
"31941","Mooring",2022-09-02 00:20:26,"2022",7.8147,2.11316,33.436,26.0732,43.785,3.460669,NA
"31942","Mooring",2022-09-02 00:30:27,"2022",7.8164,2.11103,33.4353,26.0724,43.847,3.460759,NA
"31943","Mooring",2022-09-02 00:40:26,"2022",7.8196,2.12497,33.4338,26.0708,43.693,3.460908,NA
"31944","Mooring",2022-09-02 00:50:27,"2022",7.8234,2.13625,33.4322,26.069,43.653,3.461099,NA
"31945","Mooring",2022-09-02 01:00:26,"2022",7.8238,2.1333,33.4321,26.0689,43.61,3.461117,NA
"31946","Mooring",2022-09-02 01:10:27,"2022",7.8256,2.13724,33.4316,26.0682,43.551,3.46123,NA
"31947","Mooring",2022-09-02 01:20:26,"2022",7.8278,2.13968,33.4306,26.0671,43.39,3.46132,NA
"31948","Mooring",2022-09-02 01:30:27,"2022",7.8284,2.14253,33.4301,26.0666,43.42,3.461338,NA
"31949","Mooring",2022-09-02 01:40:27,"2022",7.8307,2.15102,33.4295,26.0658,43.325,3.461481,NA
"31950","Mooring",2022-09-02 01:50:26,"2022",7.8329,2.15403,33.4285,26.0647,43.211,3.461571,NA
"31951","Mooring",2022-09-02 02:00:27,"2022",7.8353,2.16278,33.4274,26.0635,43.022,3.461684,NA
"31952","Mooring",2022-09-02 02:10:26,"2022",7.8344,2.15273,33.4278,26.0639,43.121,3.461643,NA
"31953","Mooring",2022-09-02 02:20:27,"2022",7.8388,2.1724,33.4255,26.0615,42.974,3.46181,NA
"31954","Mooring",2022-09-02 02:30:26,"2022",7.8439,2.19681,33.4231,26.0588,42.843,3.462037,NA
"31955","Mooring",2022-09-02 02:40:27,"2022",7.8483,2.22094,33.4203,26.056,42.681,3.462162,NA
"31956","Mooring",2022-09-02 02:50:26,"2022",7.8549,2.24615,33.4171,26.0525,42.679,3.462449,NA
"31957","Mooring",2022-09-02 03:00:27,"2022",7.8615,2.27132,33.4134,26.0487,42.536,3.462688,NA
"31958","Mooring",2022-09-02 03:10:27,"2022",7.8646,2.28484,33.4115,26.0467,42.367,3.462784,NA
"31959","Mooring",2022-09-02 03:20:26,"2022",7.869,2.30675,33.4086,26.0438,42.424,3.462909,NA
"31960","Mooring",2022-09-02 03:30:27,"2022",7.8734,2.33288,33.406,26.0411,42.279,3.463053,NA
"31961","Mooring",2022-09-02 03:40:26,"2022",7.8798,2.34394,33.4029,26.0378,42.135,3.463327,NA
"31962","Mooring",2022-09-02 03:50:27,"2022",7.878,2.33505,33.4035,26.0385,42.107,3.463226,NA
"31963","Mooring",2022-09-02 04:00:26,"2022",7.8786,2.34514,33.4027,26.0378,42.106,3.463196,NA
"31964","Mooring",2022-09-02 04:10:27,"2022",7.8812,2.34838,33.4013,26.0363,41.986,3.463303,NA
"31965","Mooring",2022-09-02 04:20:26,"2022",7.8824,2.34512,33.4012,26.0361,41.912,3.463393,NA
"31966","Mooring",2022-09-02 04:30:27,"2022",7.89,2.36859,33.398,26.0325,41.778,3.46377,NA
"31967","Mooring",2022-09-02 04:40:27,"2022",7.8875,2.36257,33.399,26.0336,41.77,3.463638,NA
"31968","Mooring",2022-09-02 04:50:26,"2022",7.887,2.3583,33.3989,26.0336,41.73,3.463584,NA
"31969","Mooring",2022-09-02 05:00:27,"2022",7.8861,2.35201,33.4001,26.0347,41.659,3.463608,NA
"31970","Mooring",2022-09-02 05:10:26,"2022",7.8856,2.34483,33.4003,26.0348,41.541,3.463572,NA
"31971","Mooring",2022-09-02 05:20:27,"2022",7.8849,2.33914,33.4014,26.0359,41.577,3.46362,NA
"31972","Mooring",2022-09-02 05:30:26,"2022",7.8846,2.33458,33.4015,26.036,41.577,3.463602,NA
"31973","Mooring",2022-09-02 05:40:27,"2022",7.8833,2.32026,33.403,26.0373,41.559,3.463626,NA
"31974","Mooring",2022-09-02 05:50:26,"2022",7.8835,2.30618,33.4033,26.0375,41.436,3.463668,NA
"31975","Mooring",2022-09-02 06:00:27,"2022",7.8815,2.29511,33.4051,26.0393,41.455,3.463662,NA
"31976","Mooring",2022-09-02 06:10:27,"2022",7.8809,2.27825,33.4061,26.0401,41.588,3.463704,NA
"31977","Mooring",2022-09-02 06:20:26,"2022",7.8806,2.26769,33.4071,26.0409,41.618,3.46377,NA
"31978","Mooring",2022-09-02 06:30:27,"2022",7.8805,2.25735,33.4085,26.0421,41.535,3.463883,NA
"31979","Mooring",2022-09-02 06:40:26,"2022",7.8807,2.2453,33.4097,26.043,41.616,3.464027,NA
"31980","Mooring",2022-09-02 06:50:27,"2022",7.8789,2.22302,33.4116,26.0447,41.712,3.464045,NA
"31981","Mooring",2022-09-02 07:00:26,"2022",7.8776,2.20535,33.413,26.046,41.769,3.464063,NA
"31982","Mooring",2022-09-02 07:10:27,"2022",7.8768,2.1928,33.4136,26.0466,41.748,3.464045,NA
"31983","Mooring",2022-09-02 07:20:26,"2022",7.8762,2.17878,33.4147,26.0476,41.761,3.464093,NA
"31984","Mooring",2022-09-02 07:30:27,"2022",7.875,2.17603,33.4154,26.0483,41.851,3.464057,NA
"31985","Mooring",2022-09-02 07:40:27,"2022",7.8735,2.16748,33.4167,26.0495,41.855,3.464045,NA
"31986","Mooring",2022-09-02 07:50:26,"2022",7.8713,2.15383,33.4175,26.0505,41.924,3.463925,NA
"31987","Mooring",2022-09-02 08:00:27,"2022",7.8693,2.14853,33.4185,26.0515,41.98,3.463836,NA
"31988","Mooring",2022-09-02 08:10:26,"2022",7.8651,2.13149,33.42,26.0534,42.04,3.463615,NA
"31989","Mooring",2022-09-02 08:20:27,"2022",7.8622,2.1225,33.4212,26.0547,42.089,3.463471,NA
"31990","Mooring",2022-09-02 08:30:26,"2022",7.8588,2.09883,33.4228,26.0565,42.172,3.463316,NA
"31991","Mooring",2022-09-02 08:40:27,"2022",7.8532,2.0756,33.4257,26.0595,42.293,3.463083,NA
"31992","Mooring",2022-09-02 08:50:26,"2022",7.8437,2.01367,33.4323,26.0661,42.457,3.462862,NA
"31993","Mooring",2022-09-02 09:00:27,"2022",7.8419,1.98232,33.4338,26.0676,42.387,3.462844,NA
"31994","Mooring",2022-09-02 09:10:27,"2022",7.8415,1.95342,33.4345,26.0682,42.468,3.462868,NA
"31995","Mooring",2022-09-02 09:20:26,"2022",7.8393,1.94155,33.4356,26.0693,42.553,3.462784,NA
"31996","Mooring",2022-09-02 09:30:27,"2022",7.8374,1.92412,33.4365,26.0703,42.563,3.462694,NA
"31997","Mooring",2022-09-02 09:40:26,"2022",7.8352,1.90819,33.4378,26.0716,42.665,3.462623,NA
"31998","Mooring",2022-09-02 09:50:27,"2022",7.8328,1.90233,33.4392,26.0731,42.782,3.462545,NA
"31999","Mooring",2022-09-02 10:00:26,"2022",7.8319,1.88887,33.4394,26.0734,42.817,3.462485,NA
"32000","Mooring",2022-09-02 10:10:27,"2022",7.8302,1.88007,33.4405,26.0745,42.83,3.462432,NA
"32001","Mooring",2022-09-02 10:20:26,"2022",7.8261,1.86676,33.4423,26.0765,42.989,3.462252,NA
"32002","Mooring",2022-09-02 10:30:27,"2022",7.8247,1.8588,33.4436,26.0777,42.975,3.46224,NA
"32003","Mooring",2022-09-02 10:40:27,"2022",7.8233,1.85198,33.4441,26.0784,42.967,3.462163,NA
"32004","Mooring",2022-09-02 10:50:26,"2022",7.8211,1.83513,33.4453,26.0796,43.087,3.462085,NA
"32005","Mooring",2022-09-02 11:00:27,"2022",7.8147,1.80581,33.4482,26.0828,43.221,3.461792,NA
"32006","Mooring",2022-09-02 11:10:26,"2022",7.8169,1.81678,33.4473,26.0818,43.163,3.461894,NA
"32007","Mooring",2022-09-02 11:20:27,"2022",7.818,1.80519,33.4468,26.0812,43.194,3.461948,NA
"32008","Mooring",2022-09-02 11:30:26,"2022",7.8167,1.80124,33.4474,26.0819,43.163,3.461888,NA
"32009","Mooring",2022-09-02 11:40:27,"2022",7.8133,1.78846,33.4492,26.0838,43.319,3.461762,NA
"32010","Mooring",2022-09-02 11:50:26,"2022",7.8135,1.78731,33.4493,26.0838,43.165,3.461774,NA
"32011","Mooring",2022-09-02 12:00:27,"2022",7.8153,1.7864,33.4479,26.0825,43.202,3.461816,NA
"32012","Mooring",2022-09-02 12:10:27,"2022",7.8148,1.7844,33.4485,26.083,43.187,3.461822,NA
"32013","Mooring",2022-09-02 12:20:26,"2022",7.8124,1.77471,33.4498,26.0844,43.222,3.461733,NA
"32014","Mooring",2022-09-02 12:30:27,"2022",7.8138,1.77845,33.4491,26.0836,43.228,3.461792,NA
"32015","Mooring",2022-09-02 12:40:26,"2022",7.8148,1.78675,33.4485,26.083,43.223,3.461822,NA
"32016","Mooring",2022-09-02 12:50:27,"2022",7.8148,1.77925,33.4485,26.083,43.305,3.461828,NA
"32017","Mooring",2022-09-02 13:00:26,"2022",7.8147,1.77206,33.4487,26.0832,43.234,3.46184,NA
"32018","Mooring",2022-09-02 13:10:27,"2022",7.8152,1.77983,33.4483,26.0828,43.15,3.461834,NA
"32019","Mooring",2022-09-02 13:20:26,"2022",7.816,1.77948,33.4479,26.0824,43.117,3.46187,NA
"32020","Mooring",2022-09-02 13:30:27,"2022",7.8166,1.77138,33.4477,26.0821,43.057,3.461894,NA
"32021","Mooring",2022-09-02 13:40:27,"2022",7.8184,1.78229,33.4465,26.0809,43.019,3.461948,NA
"32022","Mooring",2022-09-02 13:50:26,"2022",7.8164,1.77569,33.4476,26.0821,43.049,3.461876,NA
"32023","Mooring",2022-09-02 14:00:27,"2022",7.8159,1.76766,33.4477,26.0823,42.967,3.46184,NA
"32024","Mooring",2022-09-02 14:10:26,"2022",7.8157,1.77255,33.4478,26.0823,42.799,3.461822,NA
"32025","Mooring",2022-09-02 14:20:27,"2022",7.8166,1.77884,33.4474,26.0819,42.789,3.461858,NA
"32026","Mooring",2022-09-02 14:30:26,"2022",7.8138,1.76654,33.4489,26.0834,42.851,3.461756,NA
"32027","Mooring",2022-09-02 14:40:27,"2022",7.815,1.76913,33.4481,26.0827,42.79,3.46178,NA
"32028","Mooring",2022-09-02 14:50:26,"2022",7.8138,1.76309,33.4485,26.0832,42.702,3.461714,NA
"32029","Mooring",2022-09-02 15:00:27,"2022",7.8132,1.75449,33.449,26.0836,42.677,3.461702,NA
"32030","Mooring",2022-09-02 15:10:27,"2022",7.8123,1.75368,33.4493,26.084,42.612,3.461643,NA
"32031","Mooring",2022-09-02 15:20:26,"2022",7.8111,1.74623,33.45,26.0847,42.557,3.461601,NA
"32032","Mooring",2022-09-02 15:30:27,"2022",7.8117,1.74505,33.4495,26.0842,42.412,3.461607,NA
"32033","Mooring",2022-09-02 15:40:26,"2022",7.8148,1.7582,33.4475,26.0822,42.404,3.461696,NA
"32034","Mooring",2022-09-02 15:50:27,"2022",7.818,1.76984,33.4456,26.0803,42.41,3.46181,NA
"32035","Mooring",2022-09-02 16:00:26,"2022",7.8261,1.80378,33.4409,26.0754,42.481,3.462097,NA
"32036","Mooring",2022-09-02 16:10:27,"2022",7.8302,1.82133,33.4386,26.073,42.426,3.46224,NA
"32037","Mooring",2022-09-02 16:20:26,"2022",7.8373,1.85122,33.4348,26.069,42.408,3.462527,NA
"32038","Mooring",2022-09-02 16:30:27,"2022",7.8457,1.88355,33.4307,26.0645,42.253,3.46288,NA
"32039","Mooring",2022-09-02 16:40:27,"2022",7.8453,1.87537,33.4308,26.0647,42.246,3.462856,NA
"32040","Mooring",2022-09-02 16:50:26,"2022",7.8476,1.88944,33.4295,26.0634,42.338,3.462951,NA
"32041","Mooring",2022-09-02 17:00:27,"2022",7.8506,1.89585,33.4281,26.0618,42.184,3.463077,NA
"32042","Mooring",2022-09-02 17:10:26,"2022",7.8539,1.90521,33.4267,26.0602,42.243,3.463238,NA
"32043","Mooring",2022-09-02 17:20:27,"2022",7.8511,1.89315,33.4279,26.0616,42.051,3.463089,NA
"32044","Mooring",2022-09-02 17:30:26,"2022",7.8501,1.88545,33.4285,26.0622,42.016,3.463059,NA
"32045","Mooring",2022-09-02 17:40:27,"2022",7.8527,1.89233,33.4272,26.0608,42.16,3.463178,NA
"32046","Mooring",2022-09-02 17:50:26,"2022",7.8515,1.88804,33.4277,26.0613,42.213,3.463119,NA
"32047","Mooring",2022-09-02 18:00:27,"2022",7.8508,1.8835,33.4282,26.0618,42.295,3.463101,NA
"32048","Mooring",2022-09-02 18:10:27,"2022",7.8508,1.87832,33.4283,26.0619,42.212,3.463113,NA
"32049","Mooring",2022-09-02 18:20:26,"2022",7.8466,1.86842,33.43,26.0639,42.149,3.462897,NA
"32050","Mooring",2022-09-02 18:30:27,"2022",7.8458,1.86254,33.4302,26.0642,42.534,3.462856,NA
"32051","Mooring",2022-09-02 18:40:26,"2022",7.8443,1.85393,33.431,26.065,42.28,3.462784,NA
"32052","Mooring",2022-09-02 18:50:27,"2022",7.8411,1.85011,33.433,26.067,42.553,3.462694,NA
"32053","Mooring",2022-09-02 19:00:26,"2022",7.8377,1.83579,33.4346,26.0688,42.245,3.462533,NA
"32054","Mooring",2022-09-02 19:10:27,"2022",7.8347,1.82624,33.436,26.0703,42.525,3.462407,NA
"32055","Mooring",2022-09-02 19:20:26,"2022",7.8312,1.81491,33.4381,26.0725,42.576,3.462288,NA
"32056","Mooring",2022-09-02 19:30:27,"2022",7.827,1.80358,33.4403,26.0748,42.534,3.462121,NA
"32057","Mooring",2022-09-02 19:40:27,"2022",7.82,1.7803,33.4441,26.0788,42.677,3.461852,NA
"32058","Mooring",2022-09-02 19:50:26,"2022",7.8121,1.75901,33.4488,26.0836,42.413,3.461577,NA
"32059","Mooring",2022-09-02 20:00:27,"2022",7.8096,1.74425,33.4502,26.0851,42.576,3.461493,NA
"32060","Mooring",2022-09-02 20:10:26,"2022",7.8054,1.7298,33.4525,26.0875,42.698,3.461332,NA
"32061","Mooring",2022-09-02 20:20:27,"2022",7.7988,1.70677,33.4562,26.0914,42.77,3.461093,NA
"32062","Mooring",2022-09-02 20:30:26,"2022",7.7896,1.67465,33.4617,26.0971,42.953,3.460794,NA
"32063","Mooring",2022-09-02 20:40:27,"2022",7.7688,1.61983,33.4743,26.11,42.918,3.460101,NA
"32064","Mooring",2022-09-02 20:50:26,"2022",7.7569,1.5821,33.4819,26.1176,43.005,3.459743,NA
"32065","Mooring",2022-09-02 21:00:27,"2022",7.7316,1.53662,33.4954,26.1319,43.077,3.458751,NA
"32066","Mooring",2022-09-02 21:10:27,"2022",7.7302,1.52881,33.4964,26.1329,43.218,3.458716,NA
"32067","Mooring",2022-09-02 21:20:26,"2022",7.7275,1.52606,33.4971,26.1338,43.28,3.458548,NA
"32068","Mooring",2022-09-02 21:30:27,"2022",7.7259,1.52094,33.4976,26.1344,43.307,3.458447,NA
"32069","Mooring",2022-09-02 21:40:26,"2022",7.7233,1.51844,33.4987,26.1356,43.289,3.458315,NA
"32070","Mooring",2022-09-02 21:50:27,"2022",7.7161,1.51466,33.5011,26.1385,43.385,3.457903,NA
"32071","Mooring",2022-09-02 22:00:26,"2022",7.7103,1.51054,33.5035,26.1413,43.462,3.457611,NA
"32072","Mooring",2022-09-02 22:10:27,"2022",7.7035,1.51774,33.5061,26.1443,43.643,3.457252,NA
"32073","Mooring",2022-09-02 22:20:26,"2022",7.692,1.52297,33.5111,26.1499,43.647,3.456697,NA
"32074","Mooring",2022-09-02 22:30:27,"2022",7.6756,1.54247,33.5192,26.1586,43.435,3.455962,NA
"32075","Mooring",2022-09-02 22:40:27,"2022",7.6648,1.53325,33.5257,26.1653,43.784,3.455616,NA
"32076","Mooring",2022-09-02 22:50:26,"2022",7.655,1.5203,33.5312,26.171,43.809,3.455252,NA
"32077","Mooring",2022-09-02 23:00:27,"2022",7.653,1.51546,33.5332,26.1729,43.625,3.455252,NA
"32078","Mooring",2022-09-02 23:10:26,"2022",7.6494,1.51101,33.5359,26.1755,43.932,3.455198,NA
"32079","Mooring",2022-09-02 23:20:27,"2022",7.6448,1.51577,33.5385,26.1782,43.82,3.455019,NA
"32080","Mooring",2022-09-02 23:30:26,"2022",7.6397,1.526,33.5414,26.1812,43.753,3.454828,NA
"32081","Mooring",2022-09-02 23:40:27,"2022",7.6389,1.51935,33.5429,26.1825,43.878,3.454906,NA
"32082","Mooring",2022-09-02 23:50:26,"2022",7.6379,1.51334,33.5439,26.1834,43.856,3.4549,NA
"32083","Mooring",2022-09-03 00:00:27,"2022",7.6356,1.51082,33.5462,26.1856,43.873,3.454918,NA
"32084","Mooring",2022-09-03 00:10:27,"2022",7.6361,1.50186,33.5464,26.1857,43.917,3.454977,NA
"32085","Mooring",2022-09-03 00:20:26,"2022",7.6343,1.49962,33.5485,26.1876,43.861,3.455007,NA
"32086","Mooring",2022-09-03 00:30:27,"2022",7.6313,1.49595,33.5511,26.19,43.846,3.454977,NA
"32087","Mooring",2022-09-03 00:40:26,"2022",7.6324,1.49102,33.5506,26.1895,43.864,3.455037,NA
"32088","Mooring",2022-09-03 00:50:27,"2022",7.6285,1.49602,33.5531,26.192,43.651,3.454906,NA
"32089","Mooring",2022-09-03 01:00:26,"2022",7.6266,1.49777,33.5546,26.1935,43.592,3.454876,NA
"32090","Mooring",2022-09-03 01:10:27,"2022",7.6254,1.50588,33.5549,26.1938,43.515,3.454792,NA
"32091","Mooring",2022-09-03 01:20:26,"2022",7.6237,1.51141,33.5562,26.1951,43.644,3.454762,NA
"32092","Mooring",2022-09-03 01:30:27,"2022",7.6235,1.50674,33.5564,26.1953,43.463,3.454756,NA
"32093","Mooring",2022-09-03 01:40:27,"2022",7.623,1.51717,33.556,26.1951,43.411,3.454679,NA
"32094","Mooring",2022-09-03 01:50:26,"2022",7.6235,1.52465,33.5555,26.1946,43.479,3.454667,NA
"32095","Mooring",2022-09-03 02:00:27,"2022",7.6243,1.53585,33.5544,26.1936,43.406,3.454643,NA
"32096","Mooring",2022-09-03 02:10:26,"2022",7.6254,1.53832,33.5536,26.1928,43.12,3.454649,NA
"32097","Mooring",2022-09-03 02:20:27,"2022",7.6295,1.53329,33.5513,26.1904,43.195,3.454804,NA
"32098","Mooring",2022-09-03 02:30:26,"2022",7.6316,1.52661,33.5502,26.1893,43.262,3.4549,NA
"32099","Mooring",2022-09-03 02:40:27,"2022",7.6353,1.51751,33.5487,26.1875,42.991,3.455073,NA
"32100","Mooring",2022-09-03 02:50:26,"2022",7.6381,1.51025,33.5475,26.1862,43.081,3.455222,NA
"32101","Mooring",2022-09-03 03:00:27,"2022",7.6411,1.50902,33.5459,26.1845,42.978,3.455335,NA
"32102","Mooring",2022-09-03 03:10:27,"2022",7.6436,1.5037,33.5449,26.1834,42.78,3.455467,NA
"32103","Mooring",2022-09-03 03:20:26,"2022",7.6498,1.49804,33.5422,26.1804,42.726,3.455759,NA
"32104","Mooring",2022-09-03 03:30:27,"2022",7.6568,1.49234,33.5385,26.1765,42.614,3.456034,NA
"32105","Mooring",2022-09-03 03:40:26,"2022",7.6646,1.4881,33.5344,26.1721,42.656,3.45635,NA
"32106","Mooring",2022-09-03 03:50:27,"2022",7.6706,1.48501,33.5309,26.1685,42.419,3.456559,NA
"32107","Mooring",2022-09-03 04:00:26,"2022",7.6818,1.49018,33.5246,26.1619,42.407,3.456971,NA
"32108","Mooring",2022-09-03 04:10:27,"2022",7.701,1.50892,33.5132,26.1502,42.313,3.457622,NA
"32109","Mooring",2022-09-03 04:20:26,"2022",7.7194,1.54895,33.5025,26.1392,42.234,3.458279,NA
"32110","Mooring",2022-09-03 04:30:27,"2022",7.7259,1.54743,33.4986,26.1352,42.187,3.458488,NA
"32111","Mooring",2022-09-03 04:40:27,"2022",7.743,1.58439,33.4885,26.1248,42.128,3.459074,NA
"32112","Mooring",2022-09-03 04:50:26,"2022",7.7503,1.59641,33.4841,26.1203,42.148,3.459319,NA
"32113","Mooring",2022-09-03 05:00:27,"2022",7.7528,1.60142,33.4829,26.1189,41.903,3.45942,NA
"32114","Mooring",2022-09-03 05:10:26,"2022",7.7653,1.64538,33.4764,26.1121,41.893,3.45994,NA
"32115","Mooring",2022-09-03 05:20:27,"2022",7.7638,1.64062,33.477,26.1128,41.845,3.459862,NA
"32116","Mooring",2022-09-03 05:30:26,"2022",7.7796,1.69487,33.469,26.1042,41.847,3.460519,NA
"32117","Mooring",2022-09-03 05:40:27,"2022",7.7819,1.69797,33.4681,26.1031,41.633,3.460633,NA
"32118","Mooring",2022-09-03 05:50:26,"2022",7.7867,1.7125,33.4655,26.1004,41.699,3.460836,NA
"32119","Mooring",2022-09-03 06:00:27,"2022",7.7776,1.673,33.4702,26.1054,41.737,3.460453,NA
"32120","Mooring",2022-09-03 06:10:27,"2022",7.7793,1.6823,33.4695,26.1047,41.651,3.460543,NA
"32121","Mooring",2022-09-03 06:20:26,"2022",7.7787,1.68458,33.4699,26.105,41.614,3.460519,NA
"32122","Mooring",2022-09-03 06:30:27,"2022",7.7742,1.66284,33.4723,26.1076,41.671,3.460346,NA
"32123","Mooring",2022-09-03 06:40:26,"2022",7.7662,1.64271,33.4766,26.1121,41.556,3.460023,NA
"32124","Mooring",2022-09-03 06:50:27,"2022",7.7507,1.60841,33.4845,26.1205,41.509,3.459366,NA
"32125","Mooring",2022-09-03 07:00:26,"2022",7.7331,1.57595,33.494,26.1306,41.554,3.458685,NA
"32126","Mooring",2022-09-03 07:10:27,"2022",7.7265,1.56187,33.4979,26.1345,41.558,3.458452,NA
"32127","Mooring",2022-09-03 07:20:26,"2022",7.6961,1.54211,33.5142,26.1517,41.671,3.457264,NA
"32128","Mooring",2022-09-03 07:30:27,"2022",7.6786,1.53839,33.5241,26.162,41.661,3.456607,NA
"32129","Mooring",2022-09-03 07:40:27,"2022",7.6762,1.53009,33.5256,26.1636,41.564,3.456529,NA
"32130","Mooring",2022-09-03 07:50:26,"2022",7.6637,1.53251,33.5323,26.1706,41.485,3.456033,NA
"32131","Mooring",2022-09-03 08:00:27,"2022",7.6516,1.5352,33.5384,26.1771,41.575,3.45552,NA
"32132","Mooring",2022-09-03 08:10:26,"2022",7.642,1.54156,33.5439,26.1828,41.676,3.455174,NA
"32133","Mooring",2022-09-03 08:20:27,"2022",7.6403,1.53957,33.5455,26.1843,41.723,3.455168,NA
"32134","Mooring",2022-09-03 08:30:26,"2022",7.6353,1.54319,33.548,26.187,41.682,3.454959,NA
"32135","Mooring",2022-09-03 08:40:27,"2022",7.6302,1.54967,33.5509,26.19,41.63,3.454768,NA
"32136","Mooring",2022-09-03 08:50:26,"2022",7.6281,1.54484,33.5524,26.1915,41.842,3.454732,NA
"32137","Mooring",2022-09-03 09:00:27,"2022",7.6258,1.54811,33.5541,26.1931,41.888,3.454678,NA
"32138","Mooring",2022-09-03 09:10:27,"2022",7.624,1.54499,33.5552,26.1942,41.951,3.454625,NA
"32139","Mooring",2022-09-03 09:20:26,"2022",7.6219,1.54737,33.5566,26.1957,41.93,3.454565,NA
"32140","Mooring",2022-09-03 09:30:27,"2022",7.6192,1.5524,33.5583,26.1974,42.123,3.454487,NA
"32141","Mooring",2022-09-03 09:40:26,"2022",7.6187,1.5495,33.5588,26.1979,42.144,3.454493,NA
"32142","Mooring",2022-09-03 09:50:27,"2022",7.6177,1.55302,33.5594,26.1984,42.169,3.454452,NA
"32143","Mooring",2022-09-03 10:00:26,"2022",7.6159,1.5577,33.5604,26.1995,42.249,3.454398,NA
"32144","Mooring",2022-09-03 10:10:27,"2022",7.616,1.5548,33.5607,26.1998,42.321,3.45444,NA
"32145","Mooring",2022-09-03 10:20:26,"2022",7.6151,1.55195,33.5614,26.2004,42.368,3.454422,NA
"32146","Mooring",2022-09-03 10:30:27,"2022",7.6127,1.55756,33.5628,26.2018,42.501,3.454338,NA
"32147","Mooring",2022-09-03 10:40:27,"2022",7.6118,1.55612,33.5634,26.2024,42.491,3.454314,NA
"32148","Mooring",2022-09-03 10:50:26,"2022",7.612,1.55526,33.5636,26.2026,42.553,3.454356,NA
"32149","Mooring",2022-09-03 11:00:27,"2022",7.6115,1.54922,33.564,26.203,42.635,3.45435,NA
"32150","Mooring",2022-09-03 11:10:26,"2022",7.6101,1.5545,33.565,26.2039,42.695,3.45432,NA
"32151","Mooring",2022-09-03 11:20:27,"2022",7.6082,1.55977,33.5661,26.2051,42.828,3.454255,NA
"32152","Mooring",2022-09-03 11:30:26,"2022",7.608,1.55427,33.5663,26.2053,42.846,3.454261,NA
"32153","Mooring",2022-09-03 11:40:27,"2022",7.6087,1.54648,33.5661,26.205,42.929,3.454309,NA
"32154","Mooring",2022-09-03 11:50:26,"2022",7.6089,1.5436,33.5663,26.2052,42.873,3.454344,NA
"32155","Mooring",2022-09-03 12:00:27,"2022",7.6088,1.54393,33.5659,26.2049,43.005,3.454309,NA
"32156","Mooring",2022-09-03 12:10:27,"2022",7.6082,1.5454,33.5663,26.2053,43.031,3.454291,NA
"32157","Mooring",2022-09-03 12:20:26,"2022",7.6086,1.54308,33.5662,26.2051,43.061,3.454315,NA
"32158","Mooring",2022-09-03 12:30:27,"2022",7.6082,1.54717,33.566,26.205,43.178,3.454261,NA
"32159","Mooring",2022-09-03 12:40:26,"2022",7.6104,1.5358,33.5649,26.2038,43.117,3.454356,NA
"32160","Mooring",2022-09-03 12:50:27,"2022",7.6107,1.5289,33.5653,26.2042,43.163,3.454428,NA
"32161","Mooring",2022-09-03 13:00:26,"2022",7.6106,1.51966,33.5657,26.2045,43.041,3.454452,NA
"32162","Mooring",2022-09-03 13:10:27,"2022",7.6096,1.5212,33.5663,26.2051,43.169,3.454416,NA
"32163","Mooring",2022-09-03 13:20:26,"2022",7.6096,1.52436,33.5663,26.2051,43.137,3.454416,NA
"32164","Mooring",2022-09-03 13:30:27,"2022",7.6094,1.52379,33.5661,26.2049,43.161,3.454374,NA
